99, 2019-04-10 19:41:45, 139.647552, 35.191484
23, 2019-04-10 19:41:49, 139.647584, 35.191484
99, 2019-04-10 19:41:53, 139.647552, 35.19148
23, 2019-04-10 19:41:57, 139.6476, 35.19148
99, 2019-04-10 19:42:01, 139.647568, 35.191476
23, 2019-04-10 19:42:05, 139.6476, 35.19148
99, 2019-04-10 19:42:09, 139.647568, 35.191472
23, 2019-04-10 19:42:13, 139.6476, 35.191484
99, 2019-04-10 19:42:17, 139.647568, 35.191472
23, 2019-04-10 19:42:21, 139.647584, 35.191488
99, 2019-04-10 19:42:25, 139.647584, 35.191472
23, 2019-04-10 19:42:29, 139.647584, 35.191488
99, 2019-04-10 19:42:33, 139.647584, 35.191472
23, 2019-04-10 19:42:37, 139.647584, 35.191492
99, 2019-04-10 19:42:41, 139.647584, 35.191476
23, 2019-04-10 19:42:45, 139.647568, 35.191492
99, 2019-04-10 19:42:49, 139.647584, 35.191476
23, 2019-04-10 19:42:53, 139.647568, 35.191492
99, 2019-04-10 19:42:57, 139.647584, 35.191476
23, 2019-04-10 19:43:01, 139.647568, 35.191496
99, 2019-04-10 19:43:05, 139.6476, 35.191476
23, 2019-04-10 19:43:09, 139.647568, 35.191492
99, 2019-04-10 19:43:13, 139.6476, 35.191472
23, 2019-04-10 19:43:17, 139.647568, 35.191496
99, 2019-04-10 19:43:21, 139.6476, 35.191472
23, 2019-04-10 19:43:25, 139.647568, 35.191492
99, 2019-04-10 19:43:29, 139.6476, 35.191476
23, 2019-04-10 19:43:33, 139.647584, 35.191496
99, 2019-04-10 19:43:37, 139.647584, 35.191484
23, 2019-04-10 19:43:41, 139.647584, 35.191496
99, 2019-04-10 19:43:45, 139.647584, 35.191492
23, 2019-04-10 19:43:49, 139.647584, 35.1915
99, 2019-04-10 19:43:53, 139.647632, 35.191488
23, 2019-04-10 19:43:57, 139.6476, 35.191504
99, 2019-04-10 19:44:01, 139.647744, 35.191608
23, 2019-04-10 19:44:05, 139.647664, 35.191488
99, 2019-04-10 19:44:09, 139.647712, 35.192444
23, 2019-04-10 19:44:13, 139.647776, 35.191776
99, 2019-04-10 19:44:17, 139.648048, 35.19344
23, 2019-04-10 19:44:21, 139.647728, 35.192684
99, 2019-04-10 19:44:25, 139.648752, 35.194504
23, 2019-04-10 19:44:29, 139.648224, 35.193768
99, 2019-04-10 19:44:33, 139.649552, 35.195364
23, 2019-04-10 19:44:37, 139.648976, 35.194704
99, 2019-04-10 19:44:41, 139.650368, 35.196668
23, 2019-04-10 19:44:45, 139.649792, 35.195712
99, 2019-04-10 19:44:49, 139.651024, 35.197916
23, 2019-04-10 19:44:53, 139.650576, 35.196952
99, 2019-04-10 19:44:57, 139.651152, 35.199464
23, 2019-04-10 19:45:01, 139.651216, 35.198328
99, 2019-04-10 19:45:05, 139.65032, 35.20076
23, 2019-04-10 19:45:09, 139.651056, 35.199788
99, 2019-04-10 19:45:13, 139.64984, 35.20184
23, 2019-04-10 19:45:17, 139.650096, 35.201156
99, 2019-04-10 19:45:21, 139.649376, 35.202688
23, 2019-04-10 19:45:25, 139.649712, 35.201996
99, 2019-04-10 19:45:29, 139.648496, 35.203784
23, 2019-04-10 19:45:33, 139.649184, 35.203032
99, 2019-04-10 19:45:37, 139.648688, 35.204908
23, 2019-04-10 19:45:41, 139.648528, 35.204048
99, 2019-04-10 19:45:45, 139.648144, 35.206064
